iteration,human feature,trajectory feature,feature norm,weights,human likeness,likelihood
15,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.09911966  0.06742775 -0.00458498 ... -0.05044216  0.075737
  0.06909254]",0.7562418620875254,1.467289458742382
15,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.10032381  0.06737316 -0.00515389 ... -0.05034128  0.07558553
  0.06895436]",0.7465486967314356,-2.127148664169985
15,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.10307762  0.06738278 -0.0061412  ... -0.0502406   0.07543436
  0.06881645]",0.692115625942305,1.9371985832129575
15,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.10563838  0.06739035 -0.00712678 ... -0.05014012  0.07528349
  0.06867881]",0.6548020903044954,2.6228811665632694
16,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.10856731  0.06740194 -0.00811002 ... -0.05003984  0.07513292
  0.06854146]",0.7712467566082652,1.2568302331122716
16,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.11129602  0.06741141 -0.00909157 ... -0.04993976  0.07498265
  0.06840437]",0.7562418620875254,1.7200646876396846
16,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.11247582  0.06735686 -0.00965146 ... -0.04983988  0.07483269
  0.06826756]",0.7465486967314356,-2.11427374561136
16,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.433129753712206,"[-0.11520532  0.06736651 -0.01062978 ... -0.0497402   0.07468302
  0.06813103]",0.692115625942305,2.2064719041027097
16,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.11774183  0.06737411 -0.01160638 ... -0.04964072  0.07453366
  0.06799477]",0.6548020903044954,2.935204469635128
17,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.12064655  0.06738573 -0.01258066 ... -0.04954143  0.07438459
  0.06785878]",0.7712467566082652,1.4833505646734402
17,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.1233511   0.06739523 -0.01355327 ... -0.04944235  0.07423582
  0.06772306]",0.7562418620875254,1.9703222550553683
17,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.12450679  0.06734071 -0.01410423 ... -0.04934347  0.07408735
  0.06758761]",0.7465486967314356,-2.101527062270545
17,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.12721223  0.0673504  -0.01507365 ... -0.04924478  0.07393918
  0.06745244]",0.692115625942305,2.473063241196064
17,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.12972473  0.06735803 -0.01604136 ... -0.04914629  0.0737913
  0.06731753]",0.6548020903044954,3.244417007647499
18,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.13260548  0.06736969 -0.01700677 ... -0.049048    0.07364371
  0.0671829 ]",0.7712467566082652,1.707614735628745
18,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.13528611  0.06737922 -0.01797053 ... -0.0489499   0.07349643
  0.06704853]",0.7562418620875254,2.218087237098988
18,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.13641793  0.06732473 -0.01851266 ... -0.048852    0.07334943
  0.06691444]",0.7465486967314356,-2.0889073369145166
18,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.13909955  0.06733445 -0.01947326 ... -0.0487543   0.07320273
  0.06678061]",0.692115625942305,2.7369993072659824
18,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.14158827  0.06734212 -0.02043217 ... -0.04865679  0.07305633
  0.06664705]",0.6548020903044954,3.5505497640689896
19,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.1444453   0.0673538  -0.0213888  ... -0.04855948  0.07291022
  0.06651375]",0.7712467566082652,1.9296452175181429
19,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.14710225  0.06736336 -0.02234379 ... -0.04846236  0.0727644
  0.06638072]",0.7562418620875254,2.463384460120068
19,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.14821044  0.06730891 -0.02287718 ... -0.04836543  0.07261887
  0.06624796]",0.7465486967314356,-2.076413305031604
19,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.15086847  0.06731865 -0.02382905 ... -0.0482687   0.07247363
  0.06611547]",0.692115625942305,2.998306549024063
19,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.15333366  0.06732636 -0.02477925 ... -0.04817216  0.07232868
  0.06598324]",0.6548020903044954,3.8536334137703747
20,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.15616719  0.06733807 -0.02572718 ... -0.04807582  0.07218403
  0.06585127]",0.7712467566082652,2.14946425806324
20,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.1588007   0.06734767 -0.02667349 ... -0.04797967  0.07203966
  0.06571957]",0.7562418620875254,2.7062385031957064
20,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.15988549  0.06729324 -0.02719822 ... -0.04788371  0.07189558
  0.06558813]",0.7465486967314356,-2.06404371470477
20,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.16252017  0.06730302 -0.02814145 ... -0.04778794  0.07175179
  0.06545695]",0.692115625942305,3.2570111497705554
20,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.16496206  0.06731075 -0.02908302 ... -0.04769237  0.07160828
  0.06532604]",0.6548020903044954,4.153698326098297
21,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.16777234  0.0673225  -0.03002235 ... -0.04759698  0.07146507
  0.06519539]",0.7712467566082652,2.367093883396567
21,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.17038263  0.06733213 -0.03096008 ... -0.04750179  0.07132214
  0.065065  ]",0.7562418620875254,2.946673700593397
21,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.17144426  0.06727773 -0.03147623 ... -0.04740678  0.07117949
  0.06493487]",0.7465486967314356,-2.0517973264861773
21,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.17405582  0.06728754 -0.0324109  ... -0.04731197  0.07103713
  0.064805  ]",0.692115625942305,3.513139032017925
21,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.17647464  0.06729531 -0.03334394 ... -0.04721735  0.07089506
  0.06467539]",0.6548020903044954,4.4507745679182165
22,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.17926189  0.06730708 -0.03427474 ... -0.04712291  0.07075327
  0.06454603]",0.7712467566082652,2.582555900268595
22,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.18184921  0.06731674 -0.03520396 ... -0.04702867  0.07061176
  0.06441694]",0.7562418620875254,3.1847141442094262
22,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.1828879   0.06726238 -0.03571163 ... -0.04693461  0.07047054
  0.06428811]",0.7465486967314356,-2.0396729132729554
22,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.18547658  0.06727222 -0.03663783 ... -0.04684074  0.0703296
  0.06415953]",0.692115625942305,3.766715860088361
22,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.18787255  0.06728001 -0.03756241 ... -0.04674706  0.07018894
  0.06403121]",0.6548020903044954,4.744891906627281
23,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.19063701  0.06729182 -0.03848478 ... -0.04665356  0.07004856
  0.06390315]",0.7712467566082652,2.79587189823285
23,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.19320157  0.06730151 -0.03940558 ... -0.04656026  0.06990846
  0.06377534]",0.7562418620875254,3.420383685982838
23,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.19421756  0.06724718 -0.03990484 ... -0.04646714  0.06976865
  0.06364779]",0.7465486967314356,-2.0276692601843287
23,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.19678358  0.06725705 -0.04082266 ... -0.0463742   0.06962911
  0.0635205 ]",0.692115625942305,4.017767042685346
23,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.19915694  0.06726487 -0.04173887 ... -0.04628145  0.06948985
  0.06339346]",0.6548020903044954,5.036079813136933
24,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.20189883  0.06727671 -0.04265288 ... -0.04618889  0.06935087
  0.06326667]",0.7712467566082652,3.0070632518091607
24,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.20444087  0.06728643 -0.04356535 ... -0.04609651  0.06921217
  0.06314014]",0.7562418620875254,3.6537059402854766
24,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.20543438  0.06723213 -0.04405629 ... -0.04600432  0.06907375
  0.06301386]",0.7465486967314356,-2.0157851644398015
24,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.433129753712206,"[-0.20797797  0.06724203 -0.0449658  ... -0.04591231  0.0689356
  0.06288783]",0.692115625942305,4.266317735439664
24,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.21032893  0.06724988 -0.04587373 ... -0.04582049  0.06879773
  0.06276205]",0.6548020903044954,5.3243674648260075
25,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.21304848  0.06726175 -0.04677947 ... -0.04572885  0.06866013
  0.06263653]",0.7712467566082652,3.216151122625444
25,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.21556822  0.0672715  -0.04768369 ... -0.04563739  0.06852281
  0.06251126]",0.7562418620875254,3.884704286288134
25,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.21653947  0.06721723 -0.04816639 ... -0.04554611  0.06838577
  0.06238623]",0.7465486967314356,-2.004019435238664
25,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.21906085  0.06722716 -0.04906768 ... -0.04545502  0.06824899
  0.06226146]",0.692115625942305,4.512392843429954
25,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.22138965  0.06723504 -0.04996741 ... -0.04536411  0.0681125
  0.06213694]",0.6548020903044954,5.609783748464292
26,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.22408708  0.06724694 -0.05086496 ... -0.04527338  0.06797627
  0.06201266]",0.7712467566082652,3.423156461538067
26,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.22658474  0.06725672 -0.051761   ... -0.04518284  0.06784032
  0.06188864]",0.7562418620875254,4.113401870303214
26,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.22753396  0.06720247 -0.05223556 ... -0.04509247  0.06770464
  0.06176486]",0.7465486967314356,-1.992370893640686
26,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.433129753712206,"[-0.23003335  0.06721243 -0.05312871 ... -0.04500228  0.06756923
  0.06164133]",0.692115625942305,4.756017023678332
26,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.23234021  0.06722035 -0.05402031 ... -0.04491228  0.06743409
  0.06151805]",0.6548020903044954,5.892357263107055
27,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.23501573  0.06723228 -0.05490976 ... -0.04482246  0.06729922
  0.06139501]",0.7712467566082652,3.628100010731252
27,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.23749154  0.06724208 -0.05579771 ... -0.04473281  0.06716462
  0.06127222]",0.7562418620875254,4.339821608103961
27,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.23841895  0.06718787 -0.05626419 ... -0.04464335  0.06703029
  0.06114968]",0.7465486967314356,-1.9808383724479768
27,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.24089657  0.06719786 -0.05714929 ... -0.04455406  0.06689623
  0.06102738]",0.692115625942305,4.997214687620989
27,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.2431817   0.0672058  -0.05803285 ... -0.04446495  0.06676244
  0.06090533]",0.6548020903044954,6.172116322960708
28,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.24583554  0.06721776 -0.05891427 ... -0.04437602  0.06662892
  0.06078351]",0.7712467566082652,3.8310023057953977
28,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.24828971  0.06722759 -0.05979421 ... -0.04428727  0.06649566
  0.06066195]",0.7562418620875254,4.563986187220756
28,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.24919552  0.06717341 -0.0602527  ... -0.04419869  0.06636267
  0.06054062]",0.7465486967314356,-1.9694207160880275
28,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.25165158  0.06718343 -0.06112982 ... -0.0441103   0.06622994
  0.06041954]",0.692115625942305,5.236010003554242
28,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.2539152   0.0671914  -0.06200542 ... -0.04402208  0.06609748
  0.0602987 ]",0.6548020903044954,6.449088960219857
29,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.25654757  0.06720338 -0.0628789  ... -0.04393403  0.06596529
  0.06017811]",0.7712467566082652,4.03188367778473
29,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.25898032  0.06721325 -0.06375091 ... -0.04384616  0.06583336
  0.06005775]",0.7562418620875254,4.7859180692143255
29,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.25986475  0.06715909 -0.06420148 ... -0.04375847  0.06570169
  0.05993763]",0.7465486967314356,-1.9581167804979245
29,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.433129753712206,"[-0.26229948  0.06716914 -0.0650707  ... -0.04367095  0.06557029
  0.05981776]",0.692115625942305,5.4724268990562805
29,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.2645418   0.06717714 -0.06593842 ... -0.04358361  0.06543915
  0.05969812]",0.6548020903044954,6.723302927876247
30,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.26715292  0.06718915 -0.06680403 ... -0.04349645  0.06530827
  0.05957873]",0.7712467566082652,4.230764255254591
30,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.26956445  0.06719905 -0.0676682  ... -0.04340945  0.06517765
  0.05945957]",0.7562418620875254,5.005639491926416
30,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.27042772  0.06714492 -0.06811093 ... -0.04332263  0.0650473
  0.05934065]",0.7465486967314356,-1.9469254330097066
30,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.433129753712205,"[-0.27284132  0.06715499 -0.06897234 ... -0.04323599  0.0649172
  0.05922197]",0.692115625942305,5.7064890633846765
30,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.27506256  0.06716302 -0.06983225 ... -0.04314952  0.06478737
  0.05910353]",0.6548020903044954,6.9947857024995805
31,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.27765263  0.06717507 -0.07069008 ... -0.04306322  0.06465779
  0.05898532]",0.7712467566082652,4.427663966278324
31,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.28004317  0.06718499 -0.07154647 ... -0.04297709  0.06452848
  0.05886735]",0.7562418620875254,5.223172471708146
